8.237472,8.511666,8.727029,8.860043,9.144647,9.310004,9.408367,9.511389,9.60022,9.767904,10.053731,10.356672,10.525627,10.726342,10.778658,10.655925,10.368262,10.043581,9.84654,9.822194,9.95913,10.222001,10.2229595,10.139089,10.020631,9.935808,9.866374,9.835554,9.827503,9.881578,9.959571,10.0545845,10.17386,10.209523,10.202242,10.15753,10.137735,10.199101,10.27462,10.294805,
9.597285,9.903451,10.113134,10.175684,10.31938,10.407294,10.56174,10.697177,10.836659,11.001305,11.252512,11.520358,11.640678,11.755053,11.7319145,11.645935,11.389712,11.029107,10.783621,10.741382,10.84743,10.95272,10.990923,10.963213,10.813784,10.71839,10.661492,10.637233,10.639979,10.676644,10.713379,10.821638,10.877207,10.879413,10.9905815,11.04835,11.088079,11.075469,11.061801,11.062946,
11.620201,11.733477,11.899946,11.966838,11.972997,11.937081,12.008465,12.070558,12.144353,12.224137,12.319921,12.394974,12.360587,12.360015,12.446432,12.476307,12.354634,12.139953,11.93855,11.821715,11.900691,12.024057,12.072243,12.027117,11.85811,11.780261,11.694134,11.603565,11.524103,11.502075,11.487658,11.416217,11.369814,11.3232155,11.39077,11.52475,11.647183,11.730007,11.764267,11.787555,
13.047145,13.057779,13.156591,13.215846,13.215374,13.161489,13.126448,13.040079,13.045661,13.177763,13.3065405,13.398229,13.365847,13.282402,13.232557,13.180459,13.0706,12.927471,12.7955,12.663525,12.637662,12.65163,12.69386,12.6787615,12.5772505,12.523771,12.377697,12.218918,12.1344595,12.087174,12.066575,12.030573,11.936993,11.900476,11.862828,11.942228,12.028072,12.091501,12.130068,12.167083,
14.061023,14.065664,14.067372,14.090638,14.089389,14.040528,14.034218,14.013332,14.031865,14.065596,14.102225,14.131485,14.105375,14.060499,14.038472,13.979134,13.816599,13.625587,13.470743,13.358002,13.318346,13.3309,13.387425,13.414987,13.311402,13.204716,13.109481,12.94236,12.787678,12.675253,12.571697,12.49089,12.401465,12.35866,12.395974,12.475658,12.492483,12.491838,12.470705,12.429262,
14.751113,14.627319,14.544409,14.539354,14.542926,14.538773,14.61836,14.693385,14.769854,14.845574,14.845791,14.751134,14.58691,14.432842,14.306155,14.188863,14.079656,13.959882,13.842522,13.7522545,13.665827,13.723193,13.788954,13.795251,13.710984,13.57059,13.420383,13.265601,13.141816,13.054662,12.930063,12.864644,12.831184,12.902309,12.899618,12.929333,12.980825,12.964063,12.891922,12.772353,
15.470551,15.380332,15.383673,15.396126,15.369848,15.324602,15.334057,15.338681,15.318699,15.267902,15.190643,15.061131,14.904902,14.735757,14.606528,14.453568,14.332544,14.245838,14.180062,14.147013,14.096794,14.125784,14.103112,14.04739,13.945612,13.77639,13.6048565,13.432863,13.358118,13.297978,13.159724,13.179236,13.139784,13.143029,13.1389065,13.148239,13.138469,13.097269,12.982574,12.855138,
15.955589,15.833638,15.836824,15.876028,15.867795,15.770951,15.756073,15.777686,15.760288,15.6460705,15.490832,15.345152,15.222767,15.050729,14.926381,14.817606,14.720018,14.609224,14.486525,14.391259,14.3010025,14.243043,14.131055,14.020746,13.892964,13.794418,13.736599,13.670479,13.657586,13.6972065,13.668858,13.651679,13.610389,13.582715,13.545591,13.466649,13.351995,13.217708,13.090653,12.996722,
16.494703,16.398724,16.33804,16.286358,16.22542,16.113712,16.076475,16.065634,16.038649,15.95155,15.773246,15.572514,15.414867,15.253448,15.15203,15.08179,15.009907,14.918211,14.801293,14.704507,14.576217,14.4705305,14.365765,14.351603,14.332426,14.257752,14.172275,14.059343,13.954794,13.973376,13.991841,13.980989,13.947284,13.8758745,13.821435,13.804128,13.75299,13.619445,13.514718,13.442129,
16.778309,16.69495,16.688656,16.631456,16.555008,16.423853,16.344229,16.295282,16.279491,16.24184,16.129316,15.947916,15.731811,15.483237,15.310682,15.209782,15.121712,15.062094,15.006476,14.89362,14.7514925,14.691063,14.660296,14.607914,14.587924,14.640361,14.671907,14.665194,14.581081,14.450222,14.317727,14.22412,14.161369,14.093905,14.081343,14.056153,14.019459,13.963921,13.885896,13.813495,
16.88045,16.937855,16.992752,16.960297,16.893833,16.778223,16.665667,16.565084,16.475662,16.417185,16.325762,16.202291,16.070948,15.895038,15.695504,15.46815,15.286049,15.15066,15.078576,15.063302,15.018571,14.983818,14.936062,14.874944,14.896669,14.858929,14.849155,14.880912,14.870849,14.7866955,14.704382,14.623837,14.545244,14.462717,14.400434,14.321185,14.241688,14.162747,14.137653,14.153213,
17.08002,17.106924,17.102093,17.039635,16.963564,16.869781,16.80651,16.74156,16.652596,16.52879,16.411087,16.298613,16.192762,16.031519,15.8980255,15.700684,15.503211,15.377058,15.315486,15.296419,15.262783,15.293144,15.343148,15.315066,15.285961,15.207245,15.214775,15.131093,15.004433,14.9513855,14.925034,14.936182,15.007265,15.0631485,15.068926,15.079264,15.001679,14.884928,14.828007,14.879784,
17.277298,17.230558,17.171661,17.13312,17.076403,17.013662,16.952957,16.875229,16.763195,16.5598,16.353508,16.25528,16.176363,16.043674,15.934941,15.822291,15.754527,15.722247,15.663268,15.620231,15.585422,15.62408,15.715407,15.717849,15.709174,15.627161,15.564031,15.401195,15.290223,15.184387,15.153415,15.177095,15.32895,15.409174,15.365861,15.442377,15.4795,15.378482,15.321932,15.385429,
17.363665,17.302519,17.172033,17.06502,16.996155,16.981943,16.934454,16.862713,16.791653,16.684116,16.49474,16.337196,16.259838,16.199911,16.124458,16.06913,15.994179,15.973073,16.021208,16.025198,15.9338455,15.898134,15.993824,16.01692,16.048435,16.018375,15.934159,15.831409,15.820574,15.749319,15.687438,15.708713,15.785421,15.721919,15.555586,15.563545,15.667383,15.748319,15.773574,15.787305,
17.404253,17.34716,17.243193,17.124353,17.065575,17.045074,17.004946,16.971682,16.907654,16.841131,16.780157,16.669971,16.496954,16.435703,16.42849,16.430023,16.401464,16.332256,16.277813,16.284222,16.275497,16.333755,16.300833,16.303165,16.35994,16.431343,16.488386,16.520016,16.451715,16.3942,16.373087,16.357,16.36658,16.318964,16.164246,16.086184,16.058327,16.083147,16.096935,16.257572,
17.44134,17.370958,17.31967,17.251837,17.237823,17.241272,17.250317,17.259518,17.194962,17.0749,17.055542,16.986713,16.873856,16.772419,16.759466,16.784279,16.833752,16.854,16.72697,16.668812,16.641174,16.662794,16.682432,16.69348,16.80551,16.947174,16.993975,16.973104,16.978592,16.958319,16.917042,16.879473,16.860746,16.866539,16.804867,16.682455,16.573133,16.50981,16.479511,16.532856,
17.58552,17.55306,17.504526,17.532148,17.561947,17.489988,17.511686,17.507536,17.442366,17.350273,17.273493,17.278053,17.202114,17.10769,17.130157,17.186802,17.271559,17.29137,17.113548,16.98498,16.937513,17.061409,17.11246,17.114124,17.156311,17.070906,17.098143,17.192678,17.339552,17.404352,17.414946,17.418034,17.369108,17.341543,17.211205,17.034641,16.96987,16.922518,16.854944,16.846458,
17.816055,17.734673,17.769712,17.850378,17.841745,17.823532,17.788841,17.859758,17.813206,17.742004,17.722853,17.671808,17.601927,17.48703,17.488773,17.595472,17.547737,17.458199,17.35594,17.295673,17.285707,17.33568,17.320229,17.287891,17.2598,17.230915,17.284306,17.276241,17.318682,17.3989,17.409313,17.389639,17.342987,17.332,17.268507,17.219173,17.18817,17.119009,16.965755,16.96339,
18.236523,18.340633,18.360922,18.360962,18.260406,18.15854,18.064915,18.042622,18.028229,17.992743,18.001503,17.914724,17.833508,17.764023,17.743536,17.71618,17.561033,17.481316,17.480335,17.48315,17.452484,17.40268,17.400232,17.43533,17.490988,17.506496,17.437616,17.328323,17.185038,17.181448,17.273031,17.293804,17.264109,17.298254,17.327225,17.318419,17.256369,17.150408,17.083267,17.225948,
18.722586,18.830414,18.736153,18.666704,18.59119,18.491531,18.431637,18.30272,18.117737,18.068121,18.107706,18.064278,17.970804,17.963903,17.92943,17.781267,17.62884,17.591629,17.58812,17.566664,17.506243,17.46617,17.528925,17.605696,17.648172,17.623846,17.529793,17.39754,17.274942,17.311777,17.44603,17.525726,17.576094,17.620008,17.589373,17.561861,17.552008,17.463707,17.459133,17.5717,
19.134123,19.121077,19.05442,19.060032,19.04038,18.929853,18.780354,18.559881,18.31538,18.31957,18.384724,18.274523,18.204931,18.228642,18.16428,18.057165,17.949823,17.919783,17.951979,17.942736,17.850082,17.838669,17.849663,17.905754,17.930054,17.867796,17.813612,17.852015,17.850065,17.832779,17.878344,17.886957,17.953459,18.042469,17.930103,17.757757,17.742273,17.781914,17.779722,17.80792,
19.428596,19.335333,19.212597,19.22479,19.256706,19.11652,18.992992,18.854843,18.798811,18.852728,18.734423,18.602474,18.603,18.603256,18.51789,18.439182,18.410797,18.37476,18.335733,18.328827,18.28244,18.335411,18.295155,18.179209,18.16493,18.149548,18.194664,18.327135,18.347504,18.270693,18.24611,18.195946,18.078781,17.93441,17.722782,17.600092,17.866722,18.083227,18.135176,18.001575,
19.768232,19.518793,19.45699,19.509844,19.558733,19.597622,19.46174,19.409199,19.432837,19.311995,19.106554,19.019024,19.115072,19.134119,19.142984,19.188496,19.109781,19.110706,19.066496,19.007036,19.133566,19.288668,19.267786,19.074163,18.959658,18.846563,18.77999,18.912167,18.912092,18.656393,18.413504,18.213692,18.030437,17.83862,17.614305,17.543991,17.878216,18.205236,18.193317,18.125017,
19.882956,19.598236,19.540731,19.70263,19.862085,19.94199,19.876377,19.843208,19.757826,19.576366,19.450079,19.451342,19.592003,19.720291,19.81371,19.888437,19.854198,19.865347,19.825562,19.740767,19.864367,20.025032,19.975658,19.796497,19.678452,19.550411,19.39298,19.33563,19.181665,18.842136,18.489977,18.139568,17.86208,17.698647,17.601051,17.690857,18.034363,18.354961,18.39956,18.265282,
20.07915,19.85944,19.811672,19.9302,20.037367,20.061655,20.041431,20.012127,19.866934,19.634825,19.505955,19.636395,19.836111,20.032822,20.182682,20.252232,20.267305,20.213274,20.140888,20.11336,20.217693,20.264784,20.236462,19.995092,19.776457,19.579159,19.384401,19.175913,18.883478,18.489288,18.111317,17.737202,17.486773,17.374332,17.352062,17.430593,17.68468,17.913795,17.88376,17.6278,
20.197952,20.069586,20.068813,20.117182,20.10793,20.083628,19.987055,19.88054,19.69575,19.521643,19.454784,19.65439,19.920238,20.158125,20.290352,20.309225,20.296494,20.205158,20.142012,20.155666,20.199337,20.225418,20.11142,19.82732,19.461657,19.048803,18.727541,18.452171,18.123325,17.63403,17.147495,16.815033,16.61704,16.500248,16.499504,16.596064,16.748661,16.765368,16.495716,16.094501,
19.948523,19.944767,19.839912,19.789095,19.767044,19.57366,19.455902,19.192106,18.9615,18.871288,18.814598,19.090324,19.377438,19.66135,19.859913,19.816591,19.702757,19.593323,19.595444,19.628283,19.582891,19.455404,19.235535,18.88912,18.463732,17.929598,17.497446,17.124735,16.718754,16.220657,15.751003,15.471567,15.306497,15.218026,15.208073,15.276041,15.348054,15.259525,14.936922,14.529346,
18.959177,18.789488,18.701561,18.590595,18.461601,18.282808,18.09686,17.88596,17.704918,17.635345,17.674408,17.921644,18.252644,18.49876,18.62326,18.463535,18.227892,18.079435,18.098549,18.125874,17.973158,17.699642,17.355076,17.013708,16.681412,16.27672,15.926615,15.520583,15.069255,14.613992,14.195583,13.980278,13.819485,13.748958,13.701023,13.677509,13.68071,13.543037,13.277448,12.994285,
17.337076,17.14299,17.030863,16.891624,16.73624,16.606512,16.469776,16.32338,16.18411,16.145918,16.23775,16.448423,16.663252,16.796684,16.76809,16.512934,16.222708,16.035164,15.966071,15.888454,15.673934,15.338037,15.049462,14.897679,14.803251,14.601956,14.316876,13.965808,13.569785,13.2328615,12.971129,12.815751,12.70195,12.631304,12.542106,12.464306,12.40489,12.305607,12.17267,12.008452,
